"Date","Price","Open","High","Low","Vol.","Change %"
"11/06/2019","11,975.08","12,028.32","12,041.36","11,914.58","","-0.44%"
"11/05/2019","12,028.32","11,990.37","12,080.97","11,970.44","","0.32%"
"11/04/2019","11,990.37","11,899.81","12,047.33","11,899.81","","0.76%"
"11/01/2019","11,899.81","11,796.41","11,942.18","11,796.41","","0.88%"
"10/31/2019","11,796.41","11,923.83","11,969.36","11,796.41","","-1.07%"
"10/30/2019","11,923.83","11,948.16","11,955.87","11,851.83","","-0.20%"
"10/29/2019","11,948.16","11,923.47","11,948.16","11,821.25","","0.21%"
"10/28/2019","11,923.47","11,739.27","11,947.60","11,729.33","","1.57%"
"10/25/2019","11,739.27","11,893.43","11,907.19","11,703.80","","-1.30%"
"10/24/2019","11,893.43","11,743.13","11,932.18","11,743.13","","1.28%"
"10/23/2019","11,743.13","11,771.23","11,771.23","11,649.24","","-0.24%"
"10/22/2019","11,771.23","11,745.30","11,771.23","11,669.01","","0.22%"
"10/21/2019","11,745.30","11,679.95","11,805.19","11,667.06","","0.56%"
"10/18/2019","11,679.95","11,697.79","11,817.29","11,662.40","","-0.15%"
"10/17/2019","11,697.79","11,646.40","11,774.17","11,553.60","","0.44%"
"10/16/2019","11,646.40","11,804.37","11,807.28","11,598.49","","-1.34%"
"10/15/2019","11,804.37","11,680.32","11,878.35","11,661.13","","1.06%"
"10/14/2019","11,680.32","11,812.31","11,814.20","11,634.65","","-1.12%"
"10/11/2019","11,812.31","11,440.66","11,815.87","11,393.34","","3.25%"
"10/10/2019","11,440.66","11,411.25","11,478.73","11,312.99","","0.26%"
"10/09/2019","11,411.25","11,320.29","11,423.75","11,312.20","","0.80%"
"10/08/2019","11,320.29","11,621.91","11,676.26","11,320.29","","-2.60%"
"10/07/2019","11,621.91","11,635.97","11,685.47","11,540.01","","-0.12%"
"10/04/2019","11,635.97","11,483.58","11,635.97","11,475.44","","1.33%"
"10/03/2019","11,483.58","11,491.06","11,553.94","11,339.26","","-0.07%"
"10/02/2019","11,491.06","11,944.25","11,945.27","11,479.54","","-3.79%"
"10/01/2019","11,944.25","12,103.76","12,157.70","11,933.51","","-1.32%"
"09/30/2019","12,103.76","12,172.42","12,200.99","12,103.76","","-0.56%"
"09/27/2019","12,172.42","12,005.60","12,172.42","12,005.60","","1.39%"
"09/26/2019","12,005.60","11,854.37","12,038.18","11,824.68","","1.28%"
"09/25/2019","11,854.37","11,941.65","11,941.65","11,703.42","","-0.73%"
"09/24/2019","11,941.65","11,993.87","12,026.53","11,928.74","","-0.44%"
"09/23/2019","11,993.87","12,004.30","12,011.63","11,855.36","","-0.09%"
"09/20/2019","12,004.30","12,064.41","12,085.30","11,968.56","","-0.50%"
"09/19/2019","12,064.41","11,951.03","12,066.81","11,938.54","","0.95%"
"09/18/2019","11,951.03","12,039.36","12,049.49","11,951.03","","-0.73%"
"09/17/2019","12,039.36","12,034.44","12,039.36","11,946.11","","0.04%"
"09/16/2019","12,034.44","12,161.62","12,161.62","11,917.43","","-1.05%"
"09/13/2019","12,161.62","11,886.63","12,165.30","11,874.50","","2.31%"
"09/12/2019","11,886.63","11,884.80","11,935.71","11,823.14","","0.02%"
"09/11/2019","11,884.80","11,574.00","12,311.19","11,574.00","","2.69%"
"09/10/2019","11,574.00","11,647.17","11,666.10","11,453.30","","-0.63%"
"09/09/2019","11,647.17","11,714.52","11,818.64","11,631.12","","-0.57%"
"09/06/2019","11,714.52","11,627.39","11,735.24","11,623.36","","0.75%"
"09/05/2019","11,627.39","11,491.35","11,627.39","11,490.35","","1.18%"
"09/04/2019","11,491.35","11,363.98","11,509.00","11,363.98","","1.12%"
"09/03/2019","11,363.98","11,374.39","11,396.50","11,288.35","","-0.09%"
"09/02/2019","11,374.39","11,257.48","11,397.26","11,245.76","","1.04%"
"08/30/2019","11,257.48","11,249.24","11,336.60","11,207.78","","0.07%"
"08/29/2019","11,249.24","11,153.60","11,249.24","11,112.27","","0.86%"
"08/28/2019","11,153.60","11,248.61","11,256.83","11,085.71","","-0.84%"
"08/27/2019","11,248.61","11,175.64","11,262.85","11,147.19","","0.65%"
"08/23/2019","11,175.64","11,223.21","11,338.12","11,175.64","","-0.42%"
"08/22/2019","11,223.21","11,291.09","11,291.09","11,149.09","","-0.60%"
"08/21/2019","11,291.09","11,213.09","11,341.51","11,211.45","","0.70%"
"08/20/2019","11,213.09","11,254.53","11,375.60","11,207.37","","-0.37%"
"08/19/2019","11,254.53","11,157.99","11,327.78","11,150.11","","0.87%"
"08/16/2019","11,157.99","10,979.42","11,157.99","10,979.42","","1.63%"
"08/15/2019","10,979.42","11,046.02","11,081.84","10,895.39","","-0.60%"
"08/14/2019","11,046.02","11,185.25","11,253.12","10,994.71","","-1.24%"
"08/13/2019","11,185.25","11,191.68","11,211.15","11,056.10","","-0.06%"
"08/12/2019","11,191.68","11,366.80","11,505.21","11,191.68","","-1.54%"
"08/09/2019","11,366.80","11,394.46","11,423.29","11,349.89","","-0.24%"
"08/08/2019","11,394.46","11,232.26","11,394.46","11,232.26","","1.44%"
"08/07/2019","11,232.26","11,212.09","11,275.72","11,145.76","","0.18%"
"08/06/2019","11,212.09","11,268.31","11,329.39","11,205.76","","-0.50%"
"08/05/2019","11,268.31","11,624.42","11,624.42","11,253.95","","-3.06%"
"08/02/2019","11,624.42","11,975.25","11,975.25","11,536.54","","-2.93%"
"08/01/2019","11,975.25","11,761.92","12,053.28","11,713.11","","1.81%"
"07/31/2019","11,761.92","11,808.67","11,820.67","11,736.40","","-0.40%"
"07/30/2019","11,808.67","11,859.33","11,907.36","11,807.46","","-0.43%"
"07/29/2019","11,859.33","11,363.43","11,924.56","11,350.34","","4.36%"
"07/26/2019","11,363.43","11,357.67","11,391.56","11,327.57","","0.05%"
"07/25/2019","11,357.67","11,459.92","11,516.56","11,285.60","","-0.89%"
"07/24/2019","11,459.92","11,406.05","11,494.69","11,406.05","","0.47%"
"07/23/2019","11,406.05","11,392.78","11,498.86","11,389.49","","0.12%"
"07/22/2019","11,392.78","11,397.55","11,447.48","11,342.21","","-0.04%"
"07/19/2019","11,397.55","11,384.05","11,461.35","11,341.41","","0.12%"
"07/18/2019","11,384.05","11,435.36","11,435.36","11,336.24","","-0.45%"
"07/17/2019","11,435.36","11,458.94","11,496.29","11,405.13","","-0.21%"
"07/16/2019","11,458.94","11,364.74","11,487.13","11,359.45","","0.83%"
"07/15/2019","11,364.74","11,346.48","11,395.85","11,325.34","","0.16%"
"07/12/2019","11,346.48","11,309.74","11,378.07","11,304.28","","0.32%"
"07/11/2019","11,309.74","11,295.53","11,333.24","11,279.25","","0.13%"
"07/10/2019","11,295.53","11,282.19","11,335.99","11,263.35","","0.12%"
"07/09/2019","11,282.19","11,390.61","11,392.55","11,254.20","","-0.95%"
"07/08/2019","11,390.61","11,425.23","11,461.54","11,359.31","","-0.30%"
"07/05/2019","11,425.23","11,538.82","11,570.56","11,404.58","","-0.98%"
"07/04/2019","11,538.82","11,486.88","11,554.87","11,476.23","","0.45%"
"07/03/2019","11,486.88","11,357.54","11,486.88","11,357.18","","1.14%"
"07/02/2019","11,357.54","11,300.53","11,363.78","11,282.33","","0.50%"
"07/01/2019","11,300.53","11,144.78","11,311.01","11,144.78","","1.40%"
"06/28/2019","11,144.78","11,069.11","11,163.37","11,069.11","","0.68%"
"06/27/2019","11,069.11","11,073.09","11,130.01","11,032.50","","-0.04%"
"06/26/2019","11,073.09","11,107.42","11,129.94","11,060.59","","-0.31%"
"06/25/2019","11,107.42","11,036.49","11,112.07","10,996.16","","0.64%"
"06/24/2019","11,036.49","11,024.62","11,078.09","10,994.56","","0.11%"
"06/21/2019","11,024.62","11,008.19","11,047.86","10,973.62","","0.15%"
"06/20/2019","11,008.19","10,914.81","11,077.39","10,914.81","","0.86%"
"06/19/2019","10,914.81","10,886.49","10,960.43","10,882.22","","0.26%"
"06/18/2019","10,886.49","10,776.87","10,914.49","10,727.00","","1.02%"
"06/17/2019","10,776.87","10,735.96","10,822.21","10,735.96","","0.38%"
"06/14/2019","10,735.96","10,747.50","10,758.85","10,672.07","","-0.11%"
"06/13/2019","10,747.50","10,854.98","10,859.52","10,723.75","","-0.99%"
"06/12/2019","10,854.98","10,910.40","10,911.84","10,790.89","","-0.51%"
"06/11/2019","10,910.40","10,895.51","10,980.09","10,888.48","","0.14%"
"06/10/2019","10,895.51","10,844.45","10,906.16","10,797.32","","0.47%"
"06/07/2019","10,844.45","10,745.42","10,862.01","10,730.68","","0.92%"
"06/06/2019","10,745.42","10,808.51","10,866.09","10,694.40","","-0.58%"
"06/05/2019","10,808.51","10,826.52","10,889.59","10,768.11","","-0.17%"
"06/04/2019","10,826.52","10,710.40","10,837.52","10,592.61","","1.08%"
"06/03/2019","10,710.40","10,822.50","10,822.50","10,678.73","","-1.04%"
"05/31/2019","10,822.50","10,881.94","10,883.41","10,724.29","","-0.55%"
"05/30/2019","10,881.94","10,693.16","10,927.73","10,693.16","","1.77%"
"05/29/2019","10,693.16","10,842.23","10,842.23","10,681.62","","-1.37%"
"05/28/2019","10,842.23","10,821.45","10,850.40","10,778.25","","0.19%"
"05/24/2019","10,821.45","10,761.15","10,857.51","10,761.15","","0.56%"
"05/23/2019","10,761.15","10,937.89","10,948.43","10,726.89","","-1.62%"
"05/22/2019","10,937.89","10,936.01","11,036.07","10,909.53","","0.02%"
"05/21/2019","10,936.01","10,891.81","10,985.33","10,891.81","","0.41%"
"05/20/2019","10,891.81","10,991.36","11,018.81","10,874.07","","-0.91%"
"05/17/2019","10,991.36","11,052.56","11,059.55","10,932.63","","-0.55%"
"05/16/2019","11,052.56","10,843.93","11,062.94","10,827.17","","1.92%"
"05/15/2019","10,843.93","10,766.35","10,856.85","10,758.05","","0.72%"
"05/14/2019","10,766.35","10,613.84","10,766.35","10,613.84","","1.44%"
"05/13/2019","10,613.84","10,768.98","10,773.83","10,605.21","","-1.44%"
"05/10/2019","10,768.98","10,759.89","10,876.74","10,750.78","","0.08%"
"05/09/2019","10,759.89","10,916.09","10,920.88","10,735.03","","-1.43%"
"05/08/2019","10,916.09","10,854.67","10,932.75","10,805.43","","0.57%"
"05/07/2019","10,854.67","10,969.79","11,022.24","10,849.35","","-1.05%"
"05/03/2019","10,969.79","10,978.19","11,029.07","10,942.57","","-0.08%"
"05/02/2019","10,978.19","11,034.59","11,034.59","10,932.63","","-0.51%"
"05/01/2019","11,034.59","10,928.75","11,035.46","10,928.75","","0.97%"
"04/30/2019","10,928.75","11,043.59","11,076.50","10,896.19","","-1.04%"
"04/29/2019","11,043.59","10,995.64","11,059.81","10,970.51","","0.44%"
"04/26/2019","10,995.64","10,945.63","11,003.10","10,944.04","","0.46%"
"04/25/2019","10,945.63","10,968.50","10,995.89","10,902.61","","-0.21%"
"04/24/2019","10,968.50","10,961.32","10,987.72","10,920.33","","0.07%"
"04/23/2019","10,961.32","10,944.71","10,963.13","10,882.18","","0.15%"
"04/18/2019","10,944.71","10,933.71","10,948.86","10,828.42","","0.10%"
"04/17/2019","10,933.71","10,915.31","10,963.75","10,913.40","","0.17%"
"04/16/2019","10,915.31","10,777.58","10,915.31","10,777.31","","1.28%"
"04/15/2019","10,777.58","10,706.41","10,799.10","10,704.53","","0.66%"
"04/12/2019","10,706.41","10,635.11","10,706.41","10,521.31","","0.67%"
"04/11/2019","10,635.11","10,529.92","10,635.11","10,493.68","","1.00%"
"04/10/2019","10,529.92","10,524.72","10,573.93","10,512.67","","0.05%"
"04/09/2019","10,524.72","10,577.93","10,601.39","10,524.72","","-0.50%"
"04/08/2019","10,577.93","10,644.70","10,664.00","10,537.38","","-0.63%"
"04/05/2019","10,644.70","10,617.40","10,681.49","10,583.92","","0.26%"
"04/04/2019","10,617.40","10,576.08","10,629.92","10,509.24","","0.39%"
"04/03/2019","10,576.08","10,362.26","10,576.08","10,362.03","","2.06%"
"04/02/2019","10,362.26","10,233.59","10,362.26","10,233.59","","1.26%"
"04/01/2019","10,233.59","10,131.81","10,266.92","10,131.81","","1.00%"
"03/29/2019","10,131.81","9,978.30","10,154.68","9,978.30","","1.54%"
"03/28/2019","9,978.30","9,957.22","10,024.23","9,931.88","","0.21%"
"03/27/2019","9,957.22","9,892.28","9,990.79","9,892.28","","0.66%"
"03/26/2019","9,892.28","9,820.02","9,930.76","9,816.74","","0.74%"
"03/25/2019","9,820.02","9,910.04","9,914.74","9,808.66","","-0.91%"
"03/22/2019","9,910.04","10,097.87","10,142.06","9,890.58","","-1.86%"
"03/21/2019","10,097.87","10,142.95","10,142.95","10,011.19","","-0.44%"
"03/20/2019","10,142.95","10,327.76","10,335.08","10,142.95","","-1.79%"
"03/19/2019","10,327.76","10,301.26","10,373.31","10,282.13","","0.26%"
"03/18/2019","10,301.26","10,246.14","10,301.26","10,238.71","","0.54%"
"03/15/2019","10,246.14","10,090.52","10,258.90","10,090.52","","1.54%"
"03/14/2019","10,090.52","10,031.83","10,122.21","10,012.35","","0.59%"
"03/13/2019","10,031.83","9,992.69","10,105.08","9,968.58","","0.39%"
"03/12/2019","9,992.69","9,908.11","10,062.47","9,895.48","","0.85%"
"03/11/2019","9,908.11","9,792.88","9,926.25","9,792.88","","1.18%"
"03/08/2019","9,792.88","9,899.57","9,903.39","9,747.74","","-1.08%"
"03/07/2019","9,899.57","10,103.35","10,103.99","9,873.93","","-2.02%"
"03/06/2019","10,103.35","10,162.20","10,162.20","10,087.13","","-0.58%"
"03/05/2019","10,162.20","10,132.88","10,191.64","10,120.35","","0.29%"
"03/04/2019","10,132.88","10,135.58","10,199.48","10,129.67","","-0.03%"
"03/01/2019","10,135.58","9,945.63","10,139.41","9,904.86","","1.91%"
"02/28/2019","9,945.63","9,875.87","9,950.42","9,827.91","","0.71%"
"02/27/2019","9,875.87","9,917.71","9,917.71","9,833.28","","-0.42%"
"02/26/2019","9,917.71","9,896.39","9,957.45","9,826.83","","0.22%"
"02/25/2019","9,896.39","9,844.64","9,906.01","9,825.55","","0.53%"
"02/22/2019","9,844.64","9,814.37","9,920.32","9,809.57","","0.31%"
"02/21/2019","9,814.37","9,773.62","9,841.01","9,749.19","","0.42%"
"02/20/2019","9,773.62","9,763.12","9,802.11","9,734.69","","0.11%"
"02/19/2019","9,763.12","9,882.09","9,886.08","9,758.81","","-1.20%"
"02/18/2019","9,882.09","9,851.73","9,913.73","9,810.46","","0.31%"
"02/15/2019","9,851.73","9,855.58","9,868.31","9,770.93","","-0.04%"
"02/14/2019","9,855.58","9,936.88","9,958.08","9,848.27","","-0.82%"
"02/13/2019","9,936.88","9,829.49","9,949.33","9,829.49","","1.09%"
"02/12/2019","9,829.49","9,962.10","9,968.73","9,807.56","","-1.33%"
"02/11/2019","9,962.10","9,816.42","9,981.67","9,815.25","","1.48%"
"02/08/2019","9,816.42","9,941.39","9,942.13","9,809.03","","-1.26%"
"02/07/2019","9,941.39","10,109.04","10,114.84","9,941.39","","-1.66%"
"02/06/2019","10,109.04","10,076.06","10,119.22","10,026.43","","0.33%"
"02/05/2019","10,076.06","9,975.92","10,077.98","9,938.77","","1.00%"
"02/04/2019","9,975.92","9,932.06","9,980.51","9,920.17","","0.44%"
"02/01/2019","9,932.06","9,835.00","9,965.66","9,833.63","","0.99%"
"01/31/2019","9,835.00","9,947.58","9,962.58","9,807.22","","-1.13%"
"01/30/2019","9,947.58","9,865.47","9,989.41","9,854.68","","0.83%"
"01/29/2019","9,865.47","9,797.33","9,912.79","9,771.50","","0.70%"
"01/28/2019","9,797.33","9,841.95","9,877.85","9,786.99","","-0.45%"
"01/25/2019","9,841.95","9,870.83","9,983.11","9,841.95","","-0.29%"
"01/24/2019","9,870.83","9,838.60","9,910.10","9,820.12","","0.33%"
"01/23/2019","9,838.60","9,910.41","9,917.39","9,815.88","","-0.72%"
"01/22/2019","9,910.41","10,010.07","10,015.19","9,887.93","","-1.00%"
"01/21/2019","10,010.07","9,951.19","10,019.64","9,923.93","","0.59%"
"01/18/2019","9,951.19","9,759.46","9,965.70","9,759.46","","1.96%"
"01/17/2019","9,759.46","9,839.41","9,839.41","9,710.17","","-0.81%"
"01/16/2019","9,839.41","9,842.70","9,891.38","9,803.53","","-0.03%"
"01/15/2019","9,842.70","9,853.68","9,937.78","9,768.47","","-0.11%"
"01/14/2019","9,853.68","9,872.47","9,897.02","9,751.67","","-0.19%"
"01/11/2019","9,872.47","9,818.09","9,915.93","9,817.33","","0.55%"
"01/10/2019","9,818.09","9,743.40","9,838.90","9,703.70","","0.77%"
"01/09/2019","9,743.40","9,673.08","9,798.39","9,673.08","","0.73%"
"01/08/2019","9,673.08","9,641.44","9,739.15","9,631.51","","0.33%"
"01/07/2019","9,641.44","9,608.46","9,678.05","9,600.48","","0.34%"
"01/04/2019","9,608.46","9,298.39","9,608.46","9,298.39","","3.33%"
"01/03/2019","9,298.39","9,420.64","9,426.24","9,298.39","","-1.30%"
"01/02/2019","9,420.64","9,310.55","9,425.78","9,137.42","","1.18%"
"12/31/2018","9,310.55","9,358.23","9,372.40","9,289.63","","-0.51%"
"12/28/2018","9,358.23","9,123.68","9,366.18","9,123.68","","2.57%"
"12/27/2018","9,123.68","9,111.66","9,295.70","9,052.47","","0.13%"
"12/24/2018","9,111.66","9,298.24","9,298.24","9,105.29","","-2.01%"
"12/21/2018","9,298.24","9,201.27","9,298.24","9,179.01","","1.05%"
"12/20/2018","9,201.27","9,213.06","9,255.58","8,996.47","","-0.13%"
"12/19/2018","9,213.06","9,120.48","9,234.21","9,091.32","","1.02%"
"12/18/2018","9,120.48","9,090.34","9,172.41","9,020.19","","0.33%"
"12/17/2018","9,090.34","9,188.54","9,191.62","9,042.11","","-1.07%"
"12/14/2018","9,188.54","9,251.15","9,251.15","9,111.95","","-0.68%"
"12/13/2018","9,251.15","9,303.72","9,307.05","9,225.37","","-0.57%"
"12/12/2018","9,303.72","9,067.87","9,309.42","9,027.20","","2.60%"
"12/11/2018","9,067.87","9,014.01","9,172.93","8,938.62","","0.60%"
"12/10/2018","9,014.01","9,106.55","9,148.78","9,014.01","","-1.02%"
"12/07/2018","9,106.55","9,065.61","9,237.57","9,065.61","","0.45%"
"12/06/2018","9,065.61","9,463.36","9,463.36","9,041.77","","-4.20%"
"12/05/2018","9,463.36","9,577.94","9,577.94","9,329.04","","-1.20%"
"12/04/2018","9,577.94","9,748.47","9,767.89","9,576.76","","-1.75%"
"12/03/2018","9,748.47","9,635.78","9,836.95","9,634.85","","1.17%"
"11/30/2018","9,635.78","9,792.88","9,799.25","9,616.99","","-1.60%"
"11/29/2018","9,792.88","9,781.43","9,918.29","9,781.43","","0.12%"
"11/28/2018","9,781.43","9,800.85","9,839.53","9,762.54","","-0.20%"
"11/27/2018","9,800.85","9,833.38","9,879.15","9,753.96","","-0.33%"
"11/26/2018","9,833.38","9,676.62","9,847.97","9,675.14","","1.62%"
"11/23/2018","9,676.62","9,601.77","9,679.70","9,597.31","","0.78%"
"11/22/2018","9,601.77","9,607.03","9,641.15","9,520.57","","-0.05%"
"11/21/2018","9,607.03","9,436.30","9,607.03","9,403.56","","1.81%"
"11/20/2018","9,436.30","9,456.05","9,548.82","9,318.04","","-0.21%"
"11/19/2018","9,456.05","9,460.77","9,568.76","9,450.08","","-0.05%"
"11/16/2018","9,460.77","9,445.91","9,587.61","9,445.23","","0.16%"
"11/15/2018","9,445.91","9,692.84","9,833.97","9,396.59","","-2.55%"
"11/14/2018","9,692.84","9,757.88","9,797.00","9,627.06","","-0.67%"
"11/13/2018","9,757.88","9,614.56","9,772.10","9,614.56","","1.49%"
"11/12/2018","9,614.56","9,818.88","9,924.22","9,614.56","","-2.08%"
"11/09/2018","9,818.88","9,822.51","9,851.31","9,755.21","","-0.04%"
"11/08/2018","9,822.51","9,790.02","9,866.53","9,774.19","","0.33%"
"11/07/2018","9,790.02","9,717.37","9,818.61","9,717.37","","0.75%"
"11/06/2018","9,717.37","9,752.64","9,792.16","9,697.97","","-0.36%"
"11/05/2018","9,752.64","9,901.86","9,901.86","9,745.51","","-1.51%"
"11/02/2018","9,901.86","9,810.17","10,014.68","9,810.17","","0.93%"
"11/01/2018","9,810.17","9,775.97","9,881.71","9,676.11","","0.35%"
"10/31/2018","9,775.97","9,635.74","9,849.71","9,635.74","","1.46%"
"10/30/2018","9,635.74","9,592.66","9,682.14","9,564.88","","0.45%"
"10/29/2018","9,592.66","9,458.69","9,700.43","9,458.69","","1.42%"
"10/26/2018","9,458.69","9,594.40","9,594.40","9,380.08","","-1.41%"
"10/25/2018","9,594.40","9,450.32","9,594.40","9,323.73","","1.52%"
"10/24/2018","9,450.32","9,465.72","9,576.97","9,450.32","","-0.16%"
"10/23/2018","9,465.72","9,659.21","9,659.21","9,435.45","","-2.00%"
"10/22/2018","9,659.21","9,647.72","9,799.50","9,645.41","","0.12%"
"10/19/2018","9,647.72","9,688.05","9,709.45","9,612.76","","-0.42%"
"10/18/2018","9,688.05","9,728.44","9,793.45","9,688.05","","-0.42%"
"10/17/2018","9,728.44","9,690.63","9,795.20","9,680.09","","0.39%"
"10/16/2018","9,690.63","9,545.62","9,696.70","9,524.39","","1.52%"
"10/15/2018","9,545.62","9,607.60","9,618.73","9,512.65","","-0.65%"
"10/12/2018","9,607.60","9,625.20","9,770.52","9,599.44","","-0.18%"
"10/11/2018","9,625.20","9,936.37","9,936.37","9,624.76","","-3.13%"
"10/10/2018","9,936.37","10,164.09","10,176.25","9,936.35","","-2.24%"
"10/09/2018","10,164.09","10,212.60","10,254.92","10,111.60","","-0.47%"
"10/08/2018","10,212.60","10,421.33","10,432.41","10,212.60","","-2.00%"
"10/05/2018","10,421.33","10,561.36","10,576.64","10,421.33","","-1.33%"
"10/04/2018","10,561.36","10,609.33","10,615.02","10,538.92","","-0.45%"
"10/03/2018","10,609.33","10,541.83","10,622.77","10,541.83","","0.64%"
"10/02/2018","10,541.83","10,645.44","10,645.44","10,513.30","","-0.97%"
"10/01/2018","10,645.44","10,656.86","10,715.31","10,588.17","","-0.11%"
"09/28/2018","10,656.86","10,809.84","10,809.87","10,622.57","","-1.42%"
"09/27/2018","10,809.84","10,887.77","10,889.88","10,767.21","","-0.72%"
"09/26/2018","10,887.77","10,889.99","10,908.98","10,860.07","","-0.02%"
"09/25/2018","10,889.99","10,958.13","10,979.67","10,877.60","","-0.62%"
"09/24/2018","10,958.13","11,075.00","11,092.37","10,947.33","","-1.06%"
"09/21/2018","11,075.00","11,037.87","11,130.11","11,036.32","","0.34%"
"09/20/2018","11,037.87","11,026.08","11,064.14","11,004.69","","0.11%"
"09/19/2018","11,026.08","10,969.92","11,071.54","10,965.57","","0.51%"
"09/18/2018","10,969.92","10,886.13","10,972.76","10,842.27","","0.77%"
"09/17/2018","10,886.13","10,911.54","10,931.66","10,860.36","","-0.23%"
"09/14/2018","10,911.54","10,730.36","10,914.38","10,730.36","","1.69%"
"09/13/2018","10,730.36","10,797.09","10,823.94","10,715.92","","-0.62%"
"09/12/2018","10,797.09","10,782.31","10,824.75","10,751.90","","0.14%"
"09/11/2018","10,782.31","10,778.78","10,798.12","10,706.67","","0.03%"
"09/10/2018","10,778.78","10,738.14","10,811.52","10,696.22","","0.38%"
"09/07/2018","10,738.14","10,820.73","10,839.89","10,681.31","","-0.76%"
"09/06/2018","10,820.73","10,848.93","10,902.42","10,779.49","","-0.26%"
"09/05/2018","10,848.93","10,880.38","10,927.51","10,805.90","","-0.29%"
"09/04/2018","10,880.38","10,957.94","11,014.34","10,855.91","","-0.71%"
"09/03/2018","10,957.94","10,859.19","10,967.27","10,859.19","","0.91%"
"08/31/2018","10,859.19","10,880.03","10,942.86","10,826.68","","-0.19%"
"08/30/2018","10,880.03","10,892.25","10,909.61","10,850.88","","-0.11%"
"08/29/2018","10,892.25","10,970.78","11,020.34","10,883.41","","-0.72%"
"08/28/2018","10,970.78","10,816.69","11,012.63","10,816.69","","1.42%"
"08/24/2018","10,816.69","10,799.65","10,849.52","10,777.88","","0.16%"
"08/23/2018","10,799.65","10,783.21","10,838.87","10,760.22","","0.15%"
"08/22/2018","10,783.21","10,767.11","10,824.75","10,747.21","","0.15%"
"08/21/2018","10,767.11","10,725.91","10,774.77","10,695.42","","0.38%"
"08/20/2018","10,725.91","10,682.54","10,799.94","10,679.44","","0.41%"
"08/17/2018","10,682.54","10,675.01","10,706.09","10,615.93","","0.07%"
"08/16/2018","10,675.01","10,615.05","10,700.41","10,615.05","","0.56%"
"08/15/2018","10,615.05","10,712.05","10,782.74","10,582.22","","-0.91%"
"08/14/2018","10,712.05","10,761.00","10,834.44","10,693.42","","-0.45%"
"08/13/2018","10,761.00","10,800.72","10,800.72","10,690.66","","-0.37%"
"08/10/2018","10,800.72","10,917.15","10,917.15","10,778.55","","-1.07%"
"08/09/2018","10,917.15","10,924.63","10,940.80","10,873.05","","-0.07%"
"08/08/2018","10,924.63","10,844.97","10,952.66","10,825.34","","0.73%"
"08/07/2018","10,844.97","10,772.56","10,903.17","10,727.65","","0.67%"
"08/06/2018","10,772.56","10,760.59","10,818.58","10,741.96","","0.11%"
"08/03/2018","10,760.59","10,707.58","10,823.57","10,702.19","","0.50%"
"08/02/2018","10,707.58","10,808.23","10,838.33","10,677.82","","-0.93%"
"08/01/2018","10,808.23","10,795.61","10,866.31","10,764.42","","0.12%"
"07/31/2018","10,795.61","10,779.04","10,862.95","10,772.53","","0.15%"
"07/30/2018","10,779.04","10,788.24","10,811.15","10,725.40","","-0.09%"
"07/27/2018","10,788.24","10,777.42","10,828.10","10,751.78","","0.10%"
"07/26/2018","10,777.42","10,830.83","10,848.62","10,764.99","","-0.49%"
"07/25/2018","10,830.83","10,829.63","10,896.49","10,806.88","","0.01%"
"07/24/2018","10,829.63","10,784.43","10,909.63","10,769.86","","0.42%"
"07/23/2018","10,784.43","10,858.74","10,858.74","10,764.38","","-0.68%"
"07/20/2018","10,858.74","10,901.39","10,904.87","10,814.89","","-0.39%"
"07/19/2018","10,901.39","10,916.17","10,947.07","10,878.47","","-0.14%"
"07/18/2018","10,916.17","10,791.56","10,949.38","10,791.56","","1.15%"
"07/17/2018","10,791.56","10,707.05","10,819.13","10,705.58","","0.79%"
"07/16/2018","10,707.05","10,765.04","10,765.05","10,658.65","","-0.54%"
"07/13/2018","10,765.04","10,750.57","10,828.72","10,750.57","","0.13%"
